"sku","europska_stevilka_artikla"
"33800054099","8028661409682"
"338000zc299","8028661409675"
"33800012599","8028661409668"
"33800003799","8028661409651"
"33800023599","8028661409644"
"33011445599","8028661409637"
"33011455099","8028661409620"
"33011400399","8028661409613"
"33011400299","8028661409606"
"33011408599","8028661409590"
"33011407199","8028661409583"
"33011459099","8028661409576"
"33011412599","8028661409569"
"33011403799","8028661409552"
"33011205099","8028661409545"
"33011255099","8028661409538"
"33011200399","8028661409521"
"33011200299","8028661409514"
"33011208599","8028661409507"
"33011207199","8028661409491"
"33011259099","8028661409484"
"33011212599","8028661409477"
"33010654099","8028661409460"
"330106zc299","8028661409453"
"33010605099","8028661409446"
"33010645599","8028661409439"
"33010655099","8028661409422"
"33010600399","8028661409415"
"33010600299","8028661409408"
"33010608599","8028661409392"
"33010607199","8028661409385"
"33010659099","8028661409378"
"33010612599","8028661409361"
"33010603799","8028661409354"
"33010055099","8028661409347"
"33010000399","8028661409330"
"33010000299","8028661409323"
"33010008599","8028661409316"
"33010037099","8028661409309"
"33010623599","8028661409286"
"33708012599","8028661409255"
"337090zc299","8028661409248"
"33709012599","8028661409231"
"33709003799","8028661409224"
"330112o0299","8028661409217"
"330106o0299","8028661409200"
"330114o0299","8028661409194"
"33800045599","8028661409187"
"33800007199","8028661409170"
"330114zc299","8028661409149"
"330100zc299","8028661409118"
"33010067099","8028661409101"
"33010059099","8028661409095"
"33010012599","8028661409088"
"33010003799","8028661409071"
"33013667099","8028661402522"
"33013605099","8028661402508"
"33013600399","8028661402485"
"33013600299","8028661402478"
"33013600199","8028661402423"
"330210zg599","8028661402041"
"330210zg699","8028661402034"
"332070t0999","8028661402010"
"332070z1799","8028661402003"
"330210zg899","8028661401990"
"33021063499","8028661401983"
"330210zg499","8028661401976"
"330210z7699","8028661401969"
"33021005099","8028661401952"
"33021000399","8028661401945"
"33021000299","8028661401938"
"330210z6999","8028661401921"
"33021000199","8028661401914"
"33013855099","8028661401884"
"332070t2299","8028661401877"
"330210zg799","8028661401860"
"33016655099","8028661401426"
"33016600399","8028661401402"
"33016600299","8028661401396"
"33016655599","8028661401389"
"33016600199","8028661401372"
"33020067099","8028661401365"
"33020005099","8028661401358"
"33020000399","8028661401334"
"33020000299","8028661401327"
"33020000199","8028661401297"
"33015605099","8028661401280"
"33015600399","8028661401273"
"33015600299","8028661401266"
"33015603999","8028661401259"
"330156p6299","8028661401242"
"33015600199","8028661401235"
"33801055099","8028661401051"
"33801000399","8028661401044"
"33801000299","8028661401037"
"33801067099","8028661401013"
"33800005099","8028661400986"
"338000o0299","8028661400979"
"33800055099","8028661400948"
"33800000399","8028661400931"
"33800000299","8028661400924"
"33800008599","8028661400917"
"33800059099","8028661400894"
"33709055099","8028661400870"
"33708045599","8028661400863"
"33708055099","8028661400856"
"33708054099","8028661400849"
"33708000399","8028661400832"
"33708000299","8028661400825"
"33708008599","8028661400818"
"33708067099","8028661400801"
"33708059099","8028661400795"
"33708037099","8028661400788"
"33709059099","8028661400771"
"33709037099","8028661400764"
"33709054099","8028661400757"
"33709000399","8028661400733"
"33709000299","8028661400726"
"33709008599","8028661400719"
"33709007199","8028661400702"
"336080t0999","8028661386693"
"337040o0299","8028661386532"
"336060y7499","8028661386525"
"33700000499","8028661386433"
"33700020099","8028661386426"
"33601085799","8028661386419"
"336010y0699","8028661386402"
"33601078099","8028661386396"
"330007o5399","8028661386389"
"330007o0299","8028661386365"
"336060q6299","8028661386341"
"336060y2499","8028661386334"
"33606095799","8028661386327"
"336060y2199","8028661386310"
"336060u2999","8028661386303"
"336060y2299","8028661386297"
"33606067899","8028661386280"
"336060y2099","8028661386273"
"33606098199","8028661386266"
"336060y1499","8028661386259"
"33606031399","8028661386242"
"336060y1899","8028661386235"
"336060y2399","8028661386204"
"33606087199","8028661386198"
"33707007499","8028661386129"
"33707000399","8028661386112"
"33707000299","8028661386105"
"33707020099","8028661386099"
"33607005099","8028661385986"
"33608005099","8028661385979"
"330007d2199","8028661385948"
"33000725599","8028661385931"
"33000703199","8028661385924"
"33000704299","8028661385917"
"33705045599","8028661385849"
"337050w3999","8028661385832"
"337010m8699","8028661385825"
"337010o0199","8028661385818"
"337010l2299","8028661385801"
"33701007199","8028661385795"
"33701007799","8028661385788"
"337010y2599","8028661385771"
"33700003399","8028661385757"
"33700005099","8028661385740"
"33700000399","8028661385696"
"33700000299","8028661385689"
"33700067099","8028661385665"
"33700003999","8028661385658"
"33700000199","8028661385634"
"33604005099","8028661385542"
"336040p6299","8028661385535"
"336040t2299","8028661385528"
"33604005299","8028661385511"
"33604000399","8028661385498"
"33604000299","8028661385481"
"33604067099","8028661385474"
"33604037099","8028661385450"
"33605005299","8028661385429"
"33605055099","8028661385412"
"33605067099","8028661385405"
"33605007699","8028661385399"
"33605037099","8028661385382"
"336050w3999","8028661385375"
"33605000399","8028661385337"
"33605000299","8028661385320"
"33607000499","8028661384880"
"33607000399","8028661384873"
"33607000299","8028661384866"
"33607067099","8028661384859"
"33607000199","8028661384842"
"33603005099","8028661384729"
"33603007699","8028661384712"
"336030p6299","8028661384705"
"33603000499","8028661384675"
"33603000399","8028661384668"
"33603000299","8028661384651"
"33603000199","8028661384637"
"33608000399","8028661384514"
"33608000299","8028661384507"
"33608067099","8028661384491"
"33608000199","8028661384484"
"33609088399","8028661384408"
"33609094199","8028661384392"
"33609063499","8028661384385"
"33609085799","8028661384378"
"33609080899","8028661384361"
"33609026199","8028661384354"
"33609090299","8028661384347"
"33702023599","8028661383838"
"337040y2699","8028661383821"
"33704007199","8028661383814"
"337040y2599","8028661383807"
"33704007799","8028661383739"
"33705007499","8028661383685"
"33705000399","8028661383678"
"33705000299","8028661383661"
"33705020099","8028661383647"
"33705037099","8028661383630"
"33705007799","8028661383562"
"33703054099","8028661383524"
"33703005099","8028661383517"
"33703008599","8028661383500"
"33703067099","8028661383494"
"33703000399","8028661383456"
"33703000299","8028661383449"
"337020o1399","8028661383388"
"33702007499","8028661383371"
"337020v7899","8028661383364"
"33702007799","8028661383357"
"33702020099","8028661383340"
"33702037099","8028661383333"
"337020w3999","8028661383326"
"33702055099","8028661383302"
"33702000399","8028661383296"
"33702000299","8028661383289"
"33505054099","8028661369399"
"33505067099","8028661369382"
"33013326199","8028661369375"
"33013380899","8028661368781"
"33018105099","8028661368774"
"33018103999","8028661368767"
"33302054099","8028661368750"
"33018054099","8028661368743"
"33018005099","8028661368736"
"330504g5199","8028661368521"
"33050495799","8028661368514"
"33050489699","8028661368507"
"33003567099","8028661368491"
"33208007799","8028661368484"
"33006405099","8028661368477"
"33006407699","8028661368460"
"33006437099","8028661368453"
"330005g5199","8028661368446"
"33000534399","8028661368439"
"33000589699","8028661368422"
"338020z7399","8028661368415"
"33400059099","8028661368408"
"33204054099","8028661368392"
"33204005099","8028661368385"
"33204067099","8028661368378"
"33204007699","8028661368361"
"33204037099","8028661368354"
"334000o5399","8028661368347"
"334000o0299","8028661368330"
"33207078099","8028661368323"
"332070y0299","8028661368316"
"332070y0199","8028661368309"
"33403000499","8028661368293"
"33803055599","8028661368286"
"33803067099","8028661368279"
"33803007699","8028661368262"
"338030w3999","8028661368255"
"33000709299","8028661367685"
"33000744099","8028661367678"
"33000758099","8028661367661"
"330007v7899","8028661367654"
"330007w3999","8028661367647"
"33017347099","8028661367630"
"33017380099","8028661367623"
"33409000499","8028661367616"
"33409008599","8028661367609"
"338020g5199","8028661367593"
"338020p3499","8028661367586"
"33802066899","8028661367579"
"338020z7699","8028661367562"
"338020z7599","8028661367555"
"33802026199","8028661367548"
"338020z7499","8028661367531"
"33013555599","8028661367500"
"33013371299","8028661367388"
"33013336199","8028661367333"
"33013388399","8028661367210"
"33013385199","8028661367197"
"33013382699","8028661367180"
"33706009299","8028661367173"
"33706003399","8028661367166"
"33706005099","8028661367159"
"33706004099","8028661367142"
"33706004899","8028661367135"
"33706000499","8028661367128"
"33706055099","8028661367111"
"33706000399","8028661367104"
"33706000299","8028661367098"
"33706055599","8028661367081"
"33706067099","8028661367074"
"33706003999","8028661367067"
"33706037099","8028661367043"
"33706000199","8028661367036"
"337070o5399","8028661366985"
"33707016999","8028661366978"
"33707007799","8028661366961"
"337070o0299","8028661366954"
"335050a3299","8028661366930"
"33505000399","8028661366923"
"33505000299","8028661366916"
"33505008599","8028661366909"
"33505037099","8028661366886"
"33017966899","8028661366756"
"335050v7899","8028661366459"
"337070y7599","8028661366435"
"33017926199","8028661366404"
"33017985199","8028661366398"
"33017987699","8028661366381"
"33019600399","8028661366190"
"33019600299","8028661366176"
"33019607699","8028661366169"
"33019637099","8028661366152"
"33019500499","8028661366145"
"33019500399","8028661366138"
"33019514599","8028661366121"
"33019555599","8028661366114"
"33019567099","8028661366107"
"33014955099","8028661366091"
"33014900399","8028661366084"
"33014900299","8028661366077"
"33014967099","8028661366060"
"33014980099","8028661366053"
"33014937099","8028661366046"
"33014705099","8028661366039"
"33014700399","8028661366022"
"33014700299","8028661366015"
"33014708599","8028661366008"
"33014707699","8028661365995"
"33507055099","8028661365971"
"33507000399","8028661365964"
"33507000299","8028661365957"
"33507008599","8028661365940"
"33507055599","8028661365933"
"33014195799","8028661365926"
"33014188899","8028661365919"
"33014194199","8028661365902"
"33014196399","8028661365896"
"33014198099","8028661365889"
"33014131899","8028661365872"
"33013554099","8028661365865"
"33013505099","8028661365858"
"33013500499","8028661365841"
"33013500399","8028661365834"
"33013500299","8028661365827"
"33013507199","8028661365810"
"33013507799","8028661365803"
"33013507699","8028661365797"
"33019612599","8028661365735"
"33019503999","8028661365728"
"33014900199","8028661365711"
"33014737099","8028661365704"
"33507037099","8028661365698"
"33014192099","8028661365681"
"33013500199","8028661365674"
"33506005099","8028661365667"
"33506000499","8028661365650"
"33506000399","8028661365643"
"33506000299","8028661365636"
"33506007199","8028661365629"
"33021500334","8028661365582"
"33021500312","8028661365575"
"33021500234","8028661365568"
"33021500212","8028661365551"
"33021507634","8028661365544"
"33021507612","8028661365537"
"33602000334","8028661365520"
"33602000312","8028661365513"
"33602000234","8028661365506"
"33602000212","8028661365490"
"33602067034","8028661365483"
"33602067012","8028661365476"
"33602007634","8028661365469"
"33602007612","8028661365452"
"33602037034","8028661365445"
"33602037012","8028661365438"
"33601080899","8028661363908"
"33601090199","8028661363892"
"336010p9699","8028661363885"
"33601090399","8028661363878"
"33601090899","8028661363861"
"33601091099","8028661363854"
"330007t0999","8028661360440"
"330007t2299","8028661360433"
"330190ze999","8028661360174"
"33019043299","8028661360167"
"33019066899","8028661360150"
"33500067099","8028661359963"
"33016305099","8028661359956"
"33407010099","8028661359840"
"330190u2799","8028661359734"
"33014200399","8028661359031"
"33014200299","8028661359024"
"33014267099","8028661359017"
"33014200199","8028661359000"
"33020600399","8028661358997"
"33020600299","8028661358980"
"33020667099","8028661358973"
"33020600199","8028661358966"
"33018254099","8028661358669"
"33018205099","8028661358652"
"33803003399","8028661358621"
"33803005099","8028661358614"
"33803000499","8028661358607"
"33803020099","8028661358591"
"33018980034","8028661358584"
"33018980012","8028661358577"
"33403004899","8028661358560"
"334030e7799","8028661358553"
"334030e7699","8028661358546"
"334030t1099","8028661358539"
"33403080099","8028661358522"
"33502005099","8028661358508"
"33502067099","8028661358492"
"33502003999","8028661358485"
"33502000399","8028661358461"
"33502037099","8028661358447"
"33013780899","8028661358379"
"33013731399","8028661358362"
"335000m1799","8028661358300"
"33500055099","8028661358294"
"33500012599","8028661358270"
"33500004899","8028661358263"
"33500000399","8028661358256"
"33500000299","8028661358249"
"33500003999","8028661358225"
"33408037099","8028661358195"
"33408004899","8028661358188"
"33408055599","8028661358171"
"33408003799","8028661358164"
"33408000399","8028661358157"
"33408000299","8028661358140"
"33408007699","8028661358133"
"33503087699","8028661358102"
"33503085799","8028661358096"
"33503080899","8028661358089"
"33019205099","8028661358065"
"33019255099","8028661358058"
"33019200399","8028661358041"
"33019267099","8028661358027"
"33019203999","8028661358010"
"33019237099","8028661358003"
