"sku","tip_velikosti"
"33408055599","all"
"33408003799","all"
"33408000399","all"
"33408000299","all"
"33408007699","all"
"33503087699","all"
"33503085799","all"
"33503080899","all"
"33019205099","all"
"33019255099","all"
"33019200399","all"
"33019267099","all"
"33019203999","all"
"33019237099","all"
"33016000399","all"
"33016000299","all"
"33016067099","all"
"33016003999","all"
"33016037099","all"
"33019400399","all"
"33019400299","all"
"33019467099","all"
"33019403999","all"
"33019437099","all"
"33018355099","all"
"33018300399","all"
"33018300299","all"
"33018337099","all"
"33409055099","all"
"33409055599","all"
"33409000399","all"
"33409000299","all"
"33409037099","all"
"33016300399","all"
"33016300299","all"
"33016337099","all"
"33407004899","all"
"33407000399","all"
"33407000299","all"
"33407007699","all"
"33407037099","all"
"33013400499","all"
"33013400399","all"
"33013400299","all"
"33013467099","all"
"33013412599","all"
"33208037099","all"
"330007p6299","all"
"33016800334","all"
"33016800312","all"
"33016807634","all"
"33016807612","all"
"33016837034","all"
"33016837012","all"
"33068000399","all"
"33000703399","all"
"33000708599","all"
"33000703999","all"
"33000737099","all"
"33000712599","all"
"33000723599","all"
"330148ze999","all"
"330148y2099","all"
"33014898199","all"
"330148ze899","all"
"330148ze799","all"
"330159zf499","all"
"33406003399","all"
"33406000499","all"
"33406000399","all"
"33406023599","all"
"33015200399","all"
"33014017712","all"
"33014017734","all"
"330140h4112","all"
"330140h4134","all"
"33021200299","all"
"33015100399","all"
"33015100299","all"
"33015110099","all"
"33015167099","all"
"33015137099","all"
"33021214599","all"
"33021267099","all"
"33021207699","all"
"33021212599","all"
"33015200499","all"
"33015200299","all"
"33015207699","all"
"33015247099","all"
"330152zg999","all"
"330152zh099","all"
"33015237099","all"
"33015200199","all"
"330159ze899","all"
"330159g6199","all"
"33015931399","all"
"33403005299","all"
"33403055099","all"
"33403000399","all"
"33403000299","all"
"33403055599","all"
"33403007699","all"
"33403037099","all"
"33403000199","all"
"33403003799","all"
"33404000299","all"
"33021714599","all"
"33021755599","all"
"33021707699","all"
"33400016999","all"
"33400007799","all"
"33016503399","all"
"33016505099","all"
"33016500499","all"
"33016500399","all"
"33016500299","all"
"33016500199","all"
"33019705099","all"
"33019700499","all"
"33019755099","all"
"33019700399","all"
"33019700299","all"
"33019737099","all"
"33018905034","all"
"33018905012","all"
"33018900434","all"
"33018900412","all"
"33018955034","all"
"33018955012","all"
"33018900334","all"
"33018900312","all"
"33018900234","all"
"33018900212","all"
"33018955534","all"
"33018955512","all"
"33018967034","all"
"33018967012","all"
"33018937034","all"
"33018937012","all"
"33018900134","all"
"33018900112","all"
"33006480099","all"
"33020580099","all"
"33208080099","all"
"334050r6299","all"
"33405039199","all"
"334050o5199","all"
"33405098199","all"
"33402000399","all"
"33402000299","all"
"33402000199","all"
"33002280099","all"
"33013003399","all"
"33020134299","all"
"33309003399","all"
"33309044099","all"
"33309005299","all"
"33309007699","all"
"33020144099","all"
"33017605099","all"
"33017600499","all"
"33017600399","all"
"33017600299","all"
"33013805099","all"
"33013800399","all"
"33013800299","all"
"33013855599","all"
"33013800199","all"
"33013005099","all"
"33013007699","all"
"33013031099","all"
"33002205099","all"
"33015884499","all"
"33207031799","all"
"33207098399","all"
"33207089999","all"
"33002200199","all"
"33207063499","all"
"332070p9699","all"
"33207093799","all"
"33051900399","all"
"33051907699","all"
"33016100234","all"
"33016100212","all"
"33020100399","all"
"33020100299","all"
"33020167099","all"
"33020137099","all"
"33014605299","all"
"33014614599","all"
"33307000399","all"
"33307000299","all"
"33307007699","all"
"330175t0999","all"
"33017500399","all"
"33017567099","all"
"33017507699","all"
"33017531099","all"
"330172f9099","all"
"33309000399","all"
"33309000299","all"
"33309031099","all"
"330199p6299","all"
"330172zf599","all"
"33014600399","all"
"33014600299","all"
"330139y2299","all"
"33013966899","all"
"33013998199","all"
"33019900399","all"
"33019900299","all"
"33019900199","all"
"33017298199","all"
"33013000399","all"
"33013000299","all"
"33013000199","all"
"33017705099","all"
"33017704899","all"
"33017700499","all"
"33017700399","all"
"33017700299","all"
"33017720099","all"
"33017700199","all"
"33017703799","all"
"33015300299","all"
"33015314599","all"
"330153w3999","all"
"33015367099","all"
"33018568399","all"
"330185zf799","all"
"330185zf699","all"
"330185p5999","all"
"330185zf899","all"
"33015300399","all"
"33018200199","all"
"33000592799","all"
"333030t0999","all"
"33303031099","all"
"33069004834","all"
"33069004812","all"
"33069000434","all"
"33069000412","all"
"33069000334","all"
"33069000312","all"
"33069003734","all"
"33069003712","all"
"33000484499","all"
"33000488899","all"
"33000441399","all"
"33000494199","all"
"33000496399","all"
"33000498099","all"
"33000433299","all"
"33000431799","all"
"33000479599","all"
"33000490899","all"
"33000495999","all"
"33000439599","all"
"33000303399","all"
"33000305099","all"
"33000300499","all"
"33000300399","all"
"33000300299","all"
"33000355599","all"
"33000320099","all"
"33000300199","all"
"33000323599","all"
"33305000299","all"
"33305020099","all"
"33305023599","all"
"33021900499","all"
"33021900399","all"
"33021900299","all"
"33000705099","all"
"33000704899","all"
"33000700499","all"
"33000755099","all"
"33000785899","all"
"33000700399","all"
"33000798199","all"
"33000700299","all"
"33000714599","all"
"33000707699","all"
"33000700199","all"
"33000703799","all"
"330218zh299","all"
"33051855099","all"
"33051800299","all"
"33051814599","all"
"33051355034","all"
"33051355012","all"
"33051300234","all"
"33051300212","all"
"33051355534","all"
"33021655099","all"
"33021600399","all"
"33021600299","all"
"33021647099","all"
"330216zg999","all"
"330216zh199","all"
"33021600199","all"
"33202000499","all"
"33202000399","all"
"33202000299","all"
"33202007699","all"
"33003555099","all"
"33003500399","all"
"33003500299","all"
"33003555599","all"
"33003580099","all"
"33003500199","all"
"33021455099","all"
"33021400299","all"
"33021455599","all"
"33003300499","all"
"33003355099","all"
"33003300399","all"
"33003300299","all"
"33003355599","all"
"33003380099","all"
"33003300199","all"
"33003803899","all"
"33003803399","all"
"33003805099","all"
"33003804899","all"
"33003800499","all"
"33003855099","all"
"33003867899","all"
"33003800399","all"
"33003800299","all"
"33003814599","all"
"33003855599","all"
"33003803999","all"
"33003807699","all"
"33003820099","all"
"33003880099","all"
"33003837099","all"
"33003890899","all"
"33003800199","all"
"33003803799","all"
"33003823599","all"
"33050484499","all"
"33050488899","all"
"33050494199","all"
"330504p5699","all"
"33050485799","all"
"33050496399","all"
"33050480899","all"
"33050498099","all"
"33050433499","all"
"330504a6299","all"
"33050431899","all"
"33050479599","all"
"33050427399","all"
"33050422299","all"
"33050490299","all"
"33050490899","all"
"33050495999","all"
"33050439599","all"
"33021100499","all"
"33021155099","all"
"33021100399","all"
"33021100299","all"
"33021100199","all"
"33020900399","all"
"33020900299","all"
"33020503399","all"
"33020580899","all"
"33020590299","all"
"33020523599","all"
"33006400499","all"
"33006455099","all"
"33006400399","all"
"33006400299","all"
"33006400199","all"
"33208003399","all"
"33208000499","all"
"33208000399","all"
"33208000299","all"
"33208007699","all"
"33208000199","all"
"33003984499","all"
"33003905099","all"
"33003941399","all"
"33003994199","all"
"33003996399","all"
"33003998099","all"
"33003933499","all"
"33003907699","all"
"33003979799","all"
"33003927399","all"
"33003937099","all"
"33003900199","all"
"33003903799","all"
"33003987199","all"
"33019800399","all"
"33019800299","all"
"33019855599","all"
"33019800199","all"
"33051205099","all"
"33051200499","all"
"33051200399","all"
"33051200299","all"
"33207003399","all"
"33207005099","all"
"33207000499","all"
"33207000399","all"
"33207080899","all"
"33207000299","all"
"332070p6299","all"
"338020a8099","all"
"33802063499","all"
"33802085799","all"
"33802080899","all"
"33802090299","all"
"33177000399","all"
"33177000299","all"
"33177000199","all"
"33019380899","all"
"33019390299","all"
"33050588199","all"
"33050537499","all"
"33050596399","all"
"33050598199","all"
"33050579599","all"
"33050590199","all"
"33050585099","all"
"33050539199","all"
"33052100234","all"
"33052100212","all"
"33052100134","all"
"33052100112","all"
"33018800399","all"
"33018800299","all"
"33018807799","all"
"33050288899","all"
"33050294199","all"
"33050296399","all"
"33050298099","all"
"33050290599","all"
"33050279599","all"
"33050100499","all"
"33050155099","all"
"33050100399","all"
"33050100299","all"
"33050155599","all"
"33018655099","all"
"33018612599","all"
"33003785699","all"
"330037y0499","all"
"33206000199","all"
"33302005099","all"
"33302000499","all"
"33302000399","all"
"33302000299","all"
"33302055599","all"
"33302003999","all"
"33302000199","all"
"33000584499","all"
"33000588899","all"
"33000541399","all"
"33000544399","all"
"33000594199","all"
"33000554499","all"
"33000585799","all"
"33000596399","all"
"33000581499","all"
"33000580899","all"
"33000598099","all"
"330005a6399","all"
"330005h7999","all"
"33000533399","all"
"33000533499","all"
"330005g6199","all"
"330005a6299","all"
"33000531899","all"
"33000552199","all"
"33000522199","all"
"33000590299","all"
"33000590899","all"
"33000595999","all"
"330005p5799","all"
"33018000499","all"
"33018000399","all"
"33018000299","all"
"33018003999","all"
"33018000199","all"
"33018154099","all"
"33018100499","all"
"33018100399","all"
"33018100299","all"
"33018100199","all"
"33017800499","all"
"33017800399","all"
"33017800299","all"
"33017800199","all"
"33136088899","all"
"33136041399","all"
"33136088199","all"
"33136085699","all"
"33136079799","all"
"33136027499","all"
"33136085099","all"
"33017305099","all"
"33017300499","all"
"33017300399","all"
"33017300299","all"
"33017300199","all"
"33053067099","all"
"33117055099","all"
"33117000399","all"
"33117000299","all"
"33117014599","all"
"33002200499","all"
"33002255099","all"
"33002200399","all"
"33002200299","all"
"33002207699","all"
"33304020099","all"
"33304023599","all"
"33017188899","all"
"33017194199","all"
"33017196399","all"
"33017198199","all"
"330171g4899","all"
"33017190899","all"
"33016405299","all"
"33016455099","all"
"33016400399","all"
"33016400299","all"
"33016414599","all"
"33107048399","all"
"33107096399","all"
"33107098199","all"
"33016900399","all"
"33016900299","all"
"33016900199","all"
"33306023599","all"
"33301000499","all"
"33301005099","all"
"33301000299","all"
"33301000399","all"
"33301000199","all"
"33016155034","all"
"33016155012","all"
"33016100334","all"
"33016100312","all"
"33016112534","all"
"33016112512","all"
"330158zf299","all"
"330158zf199","all"
"330158v1999","all"
"330158g4899","all"
"33204000499","all"
"33204000399","all"
"33204000299","all"
"33204000199","all"
"33015555099","all"
"33015500399","all"
"33015500299","all"
"33084010034","all"
"33084010012","all"
"33077016999","all"
"33077010099","all"
"33014400399","all"
"33014400299","all"
"33803005299","all"
"33803055099","all"
"33803000399","all"
"33803000299","all"
"33803037099","all"
"33014390899","all"
"33303055099","all"
"33303000399","all"
"33303000299","all"
"33303067099","all"
"33303007699","all"
"33303080099","all"
"33070000299","all"
"33070016999","all"
"33070007799","all"
"33068000299","all"
"33068007699","all"
"33013200399","all"
"33013200299","all"
"33013200199","all"
"33013203799","all"
"33013223599","all"
"33300003399","all"
"33300005099","all"
"33300004899","all"
"33300000499","all"
"33300000399","all"
"33300000299","all"
"33300020099","all"
"33300000199","all"
"33300003799","all"
"33300023599","all"
"33051903399","all"
"33051900299","all"
"33051955599","all"
"33051980099","all"
"33013105099","all"
"33013100499","all"
"33013100399","all"
"33013100199","all"
"33056003399","all"
"33056005299","all"
"33056004899","all"
"33056000499","all"
"33056055099","all"
"33056000399","all"
"33056000299","all"
"33056014599","all"
"33056055599","all"
"33056007699","all"
"33056020099","all"
"33056080099","all"
"33056037099","all"
"33056000199","all"
"33056003799","all"
"33056023599","all"
"33018255599","all"
"33018200499","all"
"33018200399","all"
"33018207699","all"
"33018200299","all"
"33016800234","all"
"33020837099","all"
"330005p5899","all"
"330158zf399","all"
"33015888899","all"
"330158p6399","all"
"33018155599","all"
"33018055599","all"
"33003305099","all"
"33056067099","all"
"33056031099","all"
"33208091099","all"
"33020585799","all"
"33208005099","all"
"33208085899","all"
"33208081499","all"
"33208098199","all"
"33056047099","all"
"330131zh499","all"
"330131zh399","all"
"330062l2299","all"
"33018785899","all"
"330060p6099","all"
"33006066899","all"
"33006067899","all"
"33006017799","all"
"330060p5999","all"
"33016800212","all"
"330187zg399","all"
"330187zf999","all"
"330187zg299","all"
"330187zf699","all"
"330187a6899","all"
"330187zg199","all"
"330187zg099","all"
"33018788399","all"
"33051314534","all"
"33051314512","all"
"330208t0999","all"
"33020805099","all"
"33020855099","all"
"33020800399","all"
"33020867099","all"
"33020807699","all"
"33020831099","all"
"33020800299","all"
"33006098199","all"
"33006091099","all"
"33006103399","all"
"33006105099","all"
"33006100399","all"
"33006100299","all"
"33006123599","all"
"33006100199","all"
"330062o0199","all"
"33006216999","all"
"33006207799","all"
"330062o0299","all"
"33020700299","all"
"33020767099","all"
"33020700399","all"
"33015455099","all"
"33015400399","all"
"33015455599","all"
"33015467099","all"
"33015403999","all"
"33015480099","all"
"33015437099","all"
"33015400299","all"
"33016755034","all"
"33016755012","all"
"33016755534","all"
"33016755512","all"
"33051355512","all"
"79J400zw416","4XL-6XL"
"79J400zw415","4XL-6XL"
"79J400zw414","4XL-6XL"
"79J400zw716","4XL-6XL"
"79J400zw715","4XL-6XL"
"79J400zw714","4XL-6XL"
"79J220zw416","4XL-6XL"
"79J220zw415","4XL-6XL"
"79J220zw414","4XL-6XL"
"79J220zw716","4XL-6XL"
"79J220zw715","4XL-6XL"
"79J220zw714","4XL-6XL"
"79016Tzw713","all"
"79016Tzw705","all"
"79016Tzw704","all"
"79016Tzw703","all"
"79016Tzw702","all"
"79016Tzw701","all"
"79016Tzw413","all"
"79016Tzw405","all"
"79016Tzw404","all"
"79016Tzw403","all"
"79016Tzw402","all"
"79016Tzw401","all"
"79J400zw413","S-3XL"
"79J400zw405","S-3XL"
"79J400zw404","S-3XL"
"79J400zw403","S-3XL"
"79J400zw402","S-3XL"
"79J400zw401","S-3XL"
"79J400zw713","S-3XL"
"79J400zw705","S-3XL"
"79J400zw704","S-3XL"
"79J400zw703","S-3XL"
"79J400zw702","S-3XL"
"79J400zw701","S-3XL"
"79V005zw413","all"
"79V005zw405","all"
"79V005zw404","all"
"79V005zw403","all"
"79V005zw402","all"
"79V005zw401","all"
"79V005zw713","all"
"79V005zw705","all"
"79V005zw704","all"
"79V005zw703","all"
"79V005zw702","all"
"79V005zw701","all"
"79V005zv913","all"
"79V005zv905","all"
"79V005zv904","all"
"79V005zv903","all"
"79V005zv902","all"
"79V005zv901","all"
"79V005zv813","all"
"79V005zv805","all"
"79V005zv804","all"
"79V005zv803","all"
"79V005zv802","all"
