"sku","stil"
"33015603999","33.0156"
"330156p6299","33.0156"
"33015600199","33.0156"
"33801055099","33.8010"
"33801000399","33.8010"
"33801000299","33.8010"
"33801067099","33.8010"
"33800005099","33.8000"
"338000o0299","33.8000"
"33800055099","33.8000"
"33800000399","33.8000"
"33800000299","33.8000"
"33800008599","33.8000"
"33800059099","33.8000"
"33709055099","33.7090"
"33708045599","33.7080"
"33708055099","33.7080"
"33708054099","33.7080"
"33708000399","33.7080"
"33708000299","33.7080"
"33708008599","33.7080"
"33708067099","33.7080"
"33708059099","33.7080"
"33708037099","33.7080"
"33709059099","33.7090"
"33709037099","33.7090"
"33709054099","33.7090"
"33709000399","33.7090"
"33709000299","33.7090"
"33709008599","33.7090"
"33709007199","33.7090"
"336080t0999","33.6080"
"337040o0299","33.7040"
"336060y7499","33.6060"
"33700000499","33.7000"
"33700020099","33.7000"
"33601085799","33.6010"
"336010y0699","33.6010"
"33601078099","33.6010"
"330007o5399","33.0007"
"330007o0299","33.0007"
"336060q6299","33.6060"
"336060y2499","33.6060"
"33606095799","33.6060"
"336060y2199","33.6060"
"336060u2999","33.6060"
"336060y2299","33.6060"
"33606067899","33.6060"
"336060y2099","33.6060"
"33606098199","33.6060"
"336060y1499","33.6060"
"33606031399","33.6060"
"336060y1899","33.6060"
"336060y2399","33.6060"
"33606087199","33.6060"
"33707007499","33.7070"
"33707000399","33.7070"
"33707000299","33.7070"
"33707020099","33.7070"
"33607005099","33.6070"
"33608005099","33.6080"
"330007d2199","33.0007"
"33000725599","33.0007"
"33000703199","33.0007"
"33000704299","33.0007"
"33705045599","33.7050"
"337050w3999","33.7050"
"337010m8699","33.7010"
"337010o0199","33.7010"
"337010l2299","33.7010"
"33701007199","33.7010"
"33701007799","33.7010"
"337010y2599","33.7010"
"33700003399","33.7000"
"33700005099","33.7000"
"33700000399","33.7000"
"33700000299","33.7000"
"33700067099","33.7000"
"33700003999","33.7000"
"33700000199","33.7000"
"33604005099","33.6040"
"336040p6299","33.6040"
"336040t2299","33.6040"
"33604005299","33.6040"
"33604000399","33.6040"
"33604000299","33.6040"
"33604067099","33.6040"
"33604037099","33.6040"
"33605005299","33.6050"
"33605055099","33.6050"
"33605067099","33.6050"
"33605007699","33.6050"
"33605037099","33.6050"
"336050w3999","33.6050"
"33605000399","33.6050"
"33605000299","33.6050"
"33607000499","33.6070"
"33607000399","33.6070"
"33607000299","33.6070"
"33607067099","33.6070"
"33607000199","33.6070"
"33603005099","33.6030"
"33603007699","33.6030"
"336030p6299","33.6030"
"33603000499","33.6030"
"33603000399","33.6030"
"33603000299","33.6030"
"33603000199","33.6030"
"33608000399","33.6080"
"33608000299","33.6080"
"33608067099","33.6080"
"33608000199","33.6080"
"33609088399","33.6090"
"33609094199","33.6090"
"33609063499","33.6090"
"33609085799","33.6090"
"33609080899","33.6090"
"33609026199","33.6090"
"33609090299","33.6090"
"33702023599","33.7020"
"337040y2699","33.7040"
"33704007199","33.7040"
"337040y2599","33.7040"
"33704007799","33.7040"
"33705007499","33.7050"
"33705000399","33.7050"
"33705000299","33.7050"
"33705020099","33.7050"
"33705037099","33.7050"
"33705007799","33.7050"
"33703054099","33.7030"
"33703005099","33.7030"
"33703008599","33.7030"
"33703067099","33.7030"
"33703000399","33.7030"
"33703000299","33.7030"
"337020o1399","33.7020"
"33702007499","33.7020"
"337020v7899","33.7020"
"33702007799","33.7020"
"33702020099","33.7020"
"33702037099","33.7020"
"337020w3999","33.7020"
"33702055099","33.7020"
"33702000399","33.7020"
"33702000299","33.7020"
"33505054099","33.5050"
"33505067099","33.5050"
"33013326199","33.0133"
"33013380899","33.0133"
"33018105099","33.0181"
"33018103999","33.0181"
"33302054099","33.3020"
"33018054099","33.0180"
"33018005099","33.0180"
"330504g5199","33.0504"
"33050495799","33.0504"
"33050489699","33.0504"
"33003567099","33.0035"
"33208007799","33.2080"
"33006405099","33.0064"
"33006407699","33.0064"
"33006437099","33.0064"
"330005g5199","33.0005"
"33000534399","33.0005"
"33000589699","33.0005"
"338020z7399","33.8020"
"33400059099","33.4000"
"33204054099","33.2040"
"33204005099","33.2040"
"33204067099","33.2040"
"33204007699","33.2040"
"33204037099","33.2040"
"334000o5399","33.4000"
"334000o0299","33.4000"
"33207078099","33.2070"
"332070y0299","33.2070"
"332070y0199","33.2070"
"33403000499","33.4030"
"33803055599","33.8030"
"33803067099","33.8030"
"33803007699","33.8030"
"338030w3999","33.8030"
"33000709299","33.0007"
"33000744099","33.0007"
"33000758099","33.0007"
"330007v7899","33.0007"
"330007w3999","33.0007"
"33017347099","33.0173"
"33017380099","33.0173"
"33409000499","33.4090"
"33409008599","33.4090"
"338020g5199","33.8020"
"338020p3499","33.8020"
"33802066899","33.8020"
"338020z7699","33.8020"
"338020z7599","33.8020"
"33802026199","33.8020"
"338020z7499","33.8020"
"33013555599","33.0135"
"33013371299","33.0133"
"33013336199","33.0133"
"33013388399","33.0133"
"33013385199","33.0133"
"33013382699","33.0133"
"33706009299","33.7060"
"33706003399","33.7060"
"33706005099","33.7060"
"33706004099","33.7060"
"33706004899","33.7060"
"33706000499","33.7060"
"33706055099","33.7060"
"33706000399","33.7060"
"33706000299","33.7060"
"33706055599","33.7060"
"33706067099","33.7060"
"33706003999","33.7060"
"33706037099","33.7060"
"33706000199","33.7060"
"337070o5399","33.7070"
"33707016999","33.7070"
"33707007799","33.7070"
"337070o0299","33.7070"
"335050a3299","33.5050"
"33505000399","33.5050"
"33505000299","33.5050"
"33505008599","33.5050"
"33505037099","33.5050"
"33017966899","33.0179"
"335050v7899","33.5050"
"337070y7599","33.7070"
"33017926199","33.0179"
"33017985199","33.0179"
"33017987699","33.0179"
"33019600399","33.0196"
"33019600299","33.0196"
"33019607699","33.0196"
"33019637099","33.0196"
"33019500499","33.0195"
"33019500399","33.0195"
"33019514599","33.0195"
"33019555599","33.0195"
"33019567099","33.0195"
"33014955099","33.0149"
"33014900399","33.0149"
"33014900299","33.0149"
"33014967099","33.0149"
"33014980099","33.0149"
"33014937099","33.0149"
"33014705099","33.0147"
"33014700399","33.0147"
"33014700299","33.0147"
"33014708599","33.0147"
"33014707699","33.0147"
"33507055099","33.5070"
"33507000399","33.5070"
"33507000299","33.5070"
"33507008599","33.5070"
"33507055599","33.5070"
"33014195799","33.0141"
"33014188899","33.0141"
"33014194199","33.0141"
"33014196399","33.0141"
"33014198099","33.0141"
"33014131899","33.0141"
"33013554099","33.0135"
"33013505099","33.0135"
"33013500499","33.0135"
"33013500399","33.0135"
"33013500299","33.0135"
"33013507199","33.0135"
"33013507799","33.0135"
"33013507699","33.0135"
"33019612599","33.0196"
"33019503999","33.0195"
"33014900199","33.0149"
"33014737099","33.0147"
"33507037099","33.5070"
"33014192099","33.0141"
"33013500199","33.0135"
"33506005099","33.5060"
"33506000499","33.5060"
"33506000399","33.5060"
"33506000299","33.5060"
"33506007199","33.5060"
"33021500334","33.0215"
"33021500312","33.0215"
"33021500234","33.0215"
"33021500212","33.0215"
"33021507634","33.0215"
"33021507612","33.0215"
"33602000334","33.6020"
"33602000312","33.6020"
"33602000234","33.6020"
"33602000212","33.6020"
"33602067034","33.6020"
"33602067012","33.6020"
"33602007634","33.6020"
"33602007612","33.6020"
"33602037034","33.6020"
"33602037012","33.6020"
"33601080899","33.6010"
"33601090199","33.6010"
"336010p9699","33.6010"
"33601090399","33.6010"
"33601090899","33.6010"
"33601091099","33.6010"
"330007t0999","33.0007"
"330007t2299","33.0007"
"330190ze999","33.0190"
"33019043299","33.0190"
"33019066899","33.0190"
"33500067099","33.5000"
"33016305099","33.0163"
"33407010099","33.4070"
"330190u2799","33.0190"
"33014200399","33.0142"
"33014200299","33.0142"
"33014267099","33.0142"
"33014200199","33.0142"
"33020600399","33.0206"
"33020600299","33.0206"
"33020667099","33.0206"
"33020600199","33.0206"
"33018254099","33.0182"
"33018205099","33.0182"
"33803003399","33.8030"
"33803005099","33.8030"
"33803000499","33.8030"
"33803020099","33.8030"
"33018980034","33.0189"
"33018980012","33.0189"
"33403004899","33.4030"
"334030e7799","33.4030"
"334030e7699","33.4030"
"334030t1099","33.4030"
"33403080099","33.4030"
"33502005099","33.5020"
"33502067099","33.5020"
"33502003999","33.5020"
"33502000399","33.5020"
"33502037099","33.5020"
"33013780899","33.0137"
"33013731399","33.0137"
"335000m1799","33.5000"
"33500055099","33.5000"
"33500012599","33.5000"
"33500004899","33.5000"
"33500000399","33.5000"
"33500000299","33.5000"
"33500003999","33.5000"
"33408037099","33.4080"
"33408004899","33.4080"
"33408055599","33.4080"
"33408003799","33.4080"
"33408000399","33.4080"
"33408000299","33.4080"
"33408007699","33.4080"
"33503087699","33.5030"
"33503085799","33.5030"
"33503080899","33.5030"
"33019205099","33.0192"
"33019255099","33.0192"
"33019200399","33.0192"
"33019267099","33.0192"
"33019203999","33.0192"
"33019237099","33.0192"
"33016000399","33.0160"
"33016000299","33.0160"
"33016067099","33.0160"
"33016003999","33.0160"
"33016037099","33.0160"
"33019400399","33.0194"
"33019400299","33.0194"
"33019467099","33.0194"
"33019403999","33.0194"
"33019437099","33.0194"
"33018355099","33.0183"
"33018300399","33.0183"
"33018300299","33.0183"
"33018337099","33.0183"
"33409055099","33.4090"
"33409055599","33.4090"
"33409000399","33.4090"
"33409000299","33.4090"
"33409037099","33.4090"
"33016300399","33.0163"
"33016300299","33.0163"
"33016337099","33.0163"
"33407004899","33.4070"
"33407000399","33.4070"
"33407000299","33.4070"
"33407007699","33.4070"
"33407037099","33.4070"
"33013400499","33.0134"
"33013400399","33.0134"
"33013400299","33.0134"
"33013467099","33.0134"
"33013412599","33.0134"
"33208037099","33.2080"
"330007p6299","33.0007"
"33016800334","33.0168"
"33016800312","33.0168"
"33016807634","33.0168"
"33016807612","33.0168"
"33016837034","33.0168"
"33016837012","33.0168"
"33068000399","33.0680"
"33000703399","33.0007"
"33000708599","33.0007"
"33000703999","33.0007"
"33000737099","33.0007"
"33000712599","33.0007"
"33000723599","33.0007"
"330148ze999","33.0148"
"330148y2099","33.0148"
"33014898199","33.0148"
"330148ze899","33.0148"
"330148ze799","33.0148"
"330159zf499","33.0159"
"33406003399","33.4060"
"33406000499","33.4060"
"33406000399","33.4060"
"33406023599","33.4060"
"33015200399","33.0152"
"33014017712","33.0140"
"33014017734","33.0140"
"330140h4112","33.0140"
"330140h4134","33.0140"
"33021200299","33.0212"
"33015100399","33.0151"
"33015100299","33.0151"
"33015110099","33.0151"
"33015167099","33.0151"
"33015137099","33.0151"
"33021214599","33.0212"
"33021267099","33.0212"
"33021207699","33.0212"
"33021212599","33.0212"
"33015200499","33.0152"
"33015200299","33.0152"
"33015207699","33.0152"
"33015247099","33.0152"
"330152zg999","33.0152"
"330152zh099","33.0152"
"33015237099","33.0152"
"33015200199","33.0152"
"330159ze899","33.0159"
"330159g6199","33.0159"
"33015931399","33.0159"
"33403005299","33.4030"
"33403055099","33.4030"
"33403000399","33.4030"
"33403000299","33.4030"
"33403055599","33.4030"
"33403007699","33.4030"
"33403037099","33.4030"
"33403000199","33.4030"
"33403003799","33.4030"
"33404000299","33.4040"
"33021714599","33.0217"
"33021755599","33.0217"
"33021707699","33.0217"
"33400016999","33.4000"
"33400007799","33.4000"
"33016503399","33.0165"
"33016505099","33.0165"
"33016500499","33.0165"
"33016500399","33.0165"
"33016500299","33.0165"
"33016500199","33.0165"
"33019705099","33.0197"
"33019700499","33.0197"
"33019755099","33.0197"
"33019700399","33.0197"
"33019700299","33.0197"
"33019737099","33.0197"
"33018905034","33.0189"
"33018905012","33.0189"
"33018900434","33.0189"
"33018900412","33.0189"
"33018955034","33.0189"
"33018955012","33.0189"
"33018900334","33.0189"
"33018900312","33.0189"
"33018900234","33.0189"
"33018900212","33.0189"
"33018955534","33.0189"
"33018955512","33.0189"
"33018967034","33.0189"
"33018967012","33.0189"
"33018937034","33.0189"
"33018937012","33.0189"
"33018900134","33.0189"
"33018900112","33.0189"
"33006480099","33.0064"
"33020580099","33.0205"
"33208080099","33.2080"
"334050r6299","33.4050"
"33405039199","33.4050"
"334050o5199","33.4050"
"33405098199","33.4050"
"33402000399","33.4020"
"33402000299","33.4020"
"33402000199","33.4020"
"33002280099","33.0022"
"33013003399","33.0130"
"33020134299","33.0201"
"33309003399","33.3090"
"33309044099","33.3090"
"33309005299","33.3090"
"33309007699","33.3090"
"33020144099","33.0201"
"33017605099","33.0176"
"33017600499","33.0176"
"33017600399","33.0176"
"33017600299","33.0176"
"33013805099","33.0138"
"33013800399","33.0138"
"33013800299","33.0138"
"33013855599","33.0138"
"33013800199","33.0138"
"33013005099","33.0130"
"33013007699","33.0130"
"33013031099","33.0130"
"33002205099","33.0022"
"33015884499","33.0158"
"33207031799","33.2070"
"33207098399","33.2070"
"33207089999","33.2070"
"33002200199","33.0022"
"33207063499","33.2070"
"332070p9699","33.2070"
"33207093799","33.2070"
"33051900399","33.0519"
"33051907699","33.0519"
"33016100234","33.0161"
"33016100212","33.0161"
"33020100399","33.0201"
"33020100299","33.0201"
"33020167099","33.0201"
"33020137099","33.0201"
"33014605299","33.0146"
"33014614599","33.0146"
"33307000399","33.3070"
"33307000299","33.3070"
"33307007699","33.3070"
"330175t0999","33.0175"
"33017500399","33.0175"
"33017567099","33.0175"
"33017507699","33.0175"
"33017531099","33.0175"
"330172f9099","33.0172"
"33309000399","33.3090"
"33309000299","33.3090"
"33309031099","33.3090"
"330199p6299","33.0199"
"330172zf599","33.0172"
"33014600399","33.0146"
"33014600299","33.0146"
"330139y2299","33.0139"
"33013966899","33.0139"
"33013998199","33.0139"
"33019900399","33.0199"
"33019900299","33.0199"
"33019900199","33.0199"
"33017298199","33.0172"
"33013000399","33.0130"
"33013000299","33.0130"
"33013000199","33.0130"
"33017705099","33.0177"
"33017704899","33.0177"
"33017700499","33.0177"
"33017700399","33.0177"
"33017700299","33.0177"
"33017720099","33.0177"
"33017700199","33.0177"
"33017703799","33.0177"
"33015300299","33.0153"
"33015314599","33.0153"
"330153w3999","33.0153"
"33015367099","33.0153"
"33018568399","33.0185"
"330185zf799","33.0185"
"330185zf699","33.0185"
"330185p5999","33.0185"
"330185zf899","33.0185"
"33015300399","33.0153"
"33018200199","33.0182"
"33000592799","33.0005"
"333030t0999","33.3030"
"33303031099","33.3030"
"33069004834","33.0690"
"33069004812","33.0690"
"33069000434","33.0690"
"33069000412","33.0690"
"33069000334","33.0690"
"33069000312","33.0690"
"33069003734","33.0690"
"33069003712","33.0690"
"33000484499","33.0004"
"33000488899","33.0004"
"33000441399","33.0004"
"33000494199","33.0004"
"33000496399","33.0004"
"33000498099","33.0004"
"33000433299","33.0004"
"33000431799","33.0004"
"33000479599","33.0004"
"33000490899","33.0004"
"33000495999","33.0004"
"33000439599","33.0004"
"33000303399","33.0003"
"33000305099","33.0003"
"33000300499","33.0003"
"33000300399","33.0003"
"33000300299","33.0003"
"33000355599","33.0003"
"33000320099","33.0003"
"33000300199","33.0003"
"33000323599","33.0003"
"33305000299","33.3050"
"33305020099","33.3050"
"33305023599","33.3050"
"33021900499","33.0219"
"33021900399","33.0219"
"33021900299","33.0219"
"33000705099","33.0007"
"33000704899","33.0007"
"33000700499","33.0007"
"33000755099","33.0007"
"33000785899","33.0007"
"33000700399","33.0007"
"33000798199","33.0007"
"33000700299","33.0007"
"33000714599","33.0007"
"33000707699","33.0007"
"33000700199","33.0007"
"33000703799","33.0007"
"330218zh299","33.0218"
"33051855099","33.0518"
"33051800299","33.0518"
"33051814599","33.0518"
"33051355034","33.0513"
"33051355012","33.0513"
"33051300234","33.0513"
"33051300212","33.0513"
"33051355534","33.0513"
"33021655099","33.0216"
"33021600399","33.0216"
"33021600299","33.0216"
"33021647099","33.0216"
"330216zg999","33.0216"
"330216zh199","33.0216"
"33021600199","33.0216"
"33202000499","33.2020"
"33202000399","33.2020"
"33202000299","33.2020"
"33202007699","33.2020"
"33003555099","33.0035"
"33003500399","33.0035"
"33003500299","33.0035"
"33003555599","33.0035"
"33003580099","33.0035"
"33003500199","33.0035"
"33021455099","33.0214"
"33021400299","33.0214"
"33021455599","33.0214"
"33003300499","33.0033"
"33003355099","33.0033"
"33003300399","33.0033"
"33003300299","33.0033"
"33003355599","33.0033"
"33003380099","33.0033"
"33003300199","33.0033"
"33003803899","33.0038"
"33003803399","33.0038"
"33003805099","33.0038"
"33003804899","33.0038"
"33003800499","33.0038"
"33003855099","33.0038"
"33003867899","33.0038"
"33003800399","33.0038"
"33003800299","33.0038"
"33003814599","33.0038"
"33003855599","33.0038"
"33003803999","33.0038"
"33003807699","33.0038"
"33003820099","33.0038"
"33003880099","33.0038"
"33003837099","33.0038"
"33003890899","33.0038"
"33003800199","33.0038"
"33003803799","33.0038"
"33003823599","33.0038"
"33050484499","33.0504"
"33050488899","33.0504"
"33050494199","33.0504"
"330504p5699","33.0504"
"33050485799","33.0504"
"33050496399","33.0504"
"33050480899","33.0504"
"33050498099","33.0504"
"33050433499","33.0504"
"330504a6299","33.0504"
"33050431899","33.0504"
"33050479599","33.0504"
"33050427399","33.0504"
"33050422299","33.0504"
"33050490299","33.0504"
"33050490899","33.0504"
"33050495999","33.0504"
"33050439599","33.0504"
"33021100499","33.0211"
"33021155099","33.0211"
"33021100399","33.0211"
"33021100299","33.0211"
"33021100199","33.0211"
"33020900399","33.0209"
"33020900299","33.0209"
"33020503399","33.0205"
"33020580899","33.0205"
"33020590299","33.0205"
"33020523599","33.0205"
"33006400499","33.0064"
"33006455099","33.0064"
"33006400399","33.0064"
"33006400299","33.0064"
"33006400199","33.0064"
"33208003399","33.2080"
"33208000499","33.2080"
"33208000399","33.2080"
"33208000299","33.2080"
"33208007699","33.2080"
"33208000199","33.2080"
"33003984499","33.0039"
"33003905099","33.0039"
"33003941399","33.0039"
"33003994199","33.0039"
"33003996399","33.0039"
"33003998099","33.0039"
"33003933499","33.0039"
"33003907699","33.0039"
