"sku","stevilo_v_kartonu"
"33017507699",144
"33017531099",144
"330172f9099",144
"33309000399",96
"33309000299",96
"33309031099",96
"330199p6299",144
"330172zf599",144
"33014600399",144
"33014600299",144
"330139y2299",144
"33013966899",144
"33013998199",144
"33019900399",144
"33019900299",144
"33019900199",144
"33017298199",144
"33013000399",144
"33013000299",144
"33013000199",144
"33017705099",200
"33017704899",200
"33017700499",200
"33017700399",200
"33017700299",200
"33017720099",200
"33017700199",200
"33017703799",200
"33015300299",72
"33015314599",72
"330153w3999",72
"33015367099",72
"33018568399",72
"330185zf799",72
"330185zf699",72
"330185p5999",72
"330185zf899",72
"33015300399",72
"33018200199",200
"33000592799",200
"333030t0999",144
"33303031099",144
"33069004834",144
"33069004812",144
"33069000434",144
"33069000412",144
"33069000334",144
"33069000312",144
"33069003734",144
"33069003712",144
"33000484499",200
"33000488899",200
"33000441399",200
"33000494199",200
"33000496399",200
"33000498099",200
"33000433299",200
"33000431799",200
"33000479599",200
"33000490899",200
"33000495999",200
"33000439599",200
"33000303399",200
"33000305099",200
"33000300499",200
"33000300399",200
"33000300299",200
"33000355599",200
"33000320099",200
"33000300199",200
"33000323599",200
"33305000299",200
"33305020099",200
"33305023599",200
"33021900499",144
"33021900399",144
"33021900299",144
"33000705099",200
"33000704899",200
"33000700499",200
"33000755099",200
"33000785899",200
"33000700399",200
"33000798199",200
"33000700299",200
"33000714599",200
"33000707699",200
"33000700199",200
"33000703799",200
"330218zh299",144
"33051855099",144
"33051800299",144
"33051814599",144
"33051355034",144
"33051355012",144
"33051300234",144
"33051300212",144
"33051355534",144
"33021655099",144
"33021600399",144
"33021600299",144
"33021647099",144
"330216zg999",144
"330216zh199",144
"33021600199",144
"33202000499",72
"33202000399",72
"33202000299",72
"33202007699",72
"33003555099",200
"33003500399",200
"33003500299",200
"33003555599",200
"33003580099",200
"33003500199",200
"33021455099",144
"33021400299",144
"33021455599",144
"33003300499",200
"33003355099",200
"33003300399",200
"33003300299",200
"33003355599",200
"33003380099",200
"33003300199",200
"33003803899",200
"33003803399",200
"33003805099",200
"33003804899",200
"33003800499",200
"33003855099",200
"33003867899",200
"33003800399",200
"33003800299",200
"33003814599",200
"33003855599",200
"33003803999",200
"33003807699",200
"33003820099",200
"33003880099",200
"33003837099",200
"33003890899",200
"33003800199",200
"33003803799",200
"33003823599",200
"33050484499",144
"33050488899",144
"33050494199",144
"330504p5699",144
"33050485799",144
"33050496399",144
"33050480899",144
"33050498099",144
"33050433499",144
"330504a6299",144
"33050431899",144
"33050479599",144
"33050427399",144
"33050422299",144
"33050490299",144
"33050490899",144
"33050495999",144
"33050439599",144
"33021100499",144
"33021155099",144
"33021100399",144
"33021100299",144
"33021100199",144
"33020900399",72
"33020900299",72
"33020503399",144
"33020580899",144
"33020590299",144
"33020523599",144
"33006400499",144
"33006455099",144
"33006400399",144
"33006400299",144
"33006400199",144
"33208003399",144
"33208000499",144
"33208000399",144
"33208000299",144
"33208007699",144
"33208000199",144
"33003984499",200
"33003905099",200
"33003941399",200
"33003994199",200
"33003996399",200
"33003998099",200
"33003933499",200
"33003907699",200
"33003979799",200
"33003927399",200
"33003937099",200
"33003900199",200
"33003903799",200
"33003987199",200
"33019800399",200
"33019800299",200
"33019855599",200
"33019800199",200
"33051205099",144
"33051200499",144
"33051200399",144
"33051200299",144
"33207003399",144
"33207005099",144
"33207000499",144
"33207000399",144
"33207080899",144
"33207000299",144
"332070p6299",144
"338020a8099",144
"33802063499",144
"33802085799",144
"33802080899",144
"33802090299",144
"33177000399",144
"33177000299",144
"33177000199",144
"33019380899",144
"33019390299",144
"33050588199",144
"33050537499",144
"33050596399",144
"33050598199",144
"33050579599",144
"33050590199",144
"33050585099",144
"33050539199",144
"33052100234",24
"33052100212",24
"33052100134",24
"33052100112",24
"33018800399",144
"33018800299",144
"33018807799",144
"33050288899",144
"33050294199",144
"33050296399",144
"33050298099",144
"33050290599",144
"33050279599",144
"33050100499",144
"33050155099",144
"33050100399",144
"33050100299",144
"33050155599",144
"33018655099",144
"33018612599",144
"33003785699",200
"330037y0499",200
"33206000199",144
"33302005099",200
"33302000499",200
"33302000399",200
"33302000299",200
"33302055599",200
"33302003999",200
"33302000199",200
"33000584499",200
"33000588899",200
"33000541399",200
"33000544399",200
"33000594199",200
"33000554499",200
"33000585799",200
"33000596399",200
"33000581499",200
"33000580899",200
"33000598099",200
"330005a6399",200
"330005h7999",200
"33000533399",200
"33000533499",200
"330005g6199",200
"330005a6299",200
"33000531899",200
"33000552199",200
"33000522199",200
"33000590299",200
"33000590899",200
"33000595999",200
"330005p5799",200
"33018000499",200
"33018000399",200
"33018000299",200
"33018003999",200
"33018000199",200
"33018154099",200
"33018100499",200
"33018100399",200
"33018100299",200
"33018100199",200
"33017800499",144
"33017800399",144
"33017800299",144
"33017800199",144
"33136088899",144
"33136041399",144
"33136088199",144
"33136085699",144
"33136079799",144
"33136027499",144
"33136085099",144
"33017305099",144
"33017300499",144
"33017300399",144
"33017300299",144
"33017300199",144
"33053067099",144
"33117055099",144
"33117000399",144
"33117000299",144
"33117014599",144
"33002200499",144
"33002255099",144
"33002200399",144
"33002200299",144
"33002207699",144
"33304020099",144
"33304023599",144
"33017188899",144
"33017194199",144
"33017196399",144
"33017198199",144
"330171g4899",144
"33017190899",144
"33016405299",144
"33016455099",144
"33016400399",144
"33016400299",144
"33016414599",144
"33107048399",144
"33107096399",144
"33107098199",144
"33016900399",144
"33016900299",144
"33016900199",144
"33306023599",576
"33301000499",600
"33301005099",600
"33301000299",600
"33301000399",600
"33301000199",600
"33016155034",144
"33016155012",144
"33016100334",144
"33016100312",144
"33016112534",144
"33016112512",144
"330158zf299",96
"330158zf199",96
"330158v1999",96
"330158g4899",96
"33204000499",144
"33204000399",144
"33204000299",144
"33204000199",144
"33015555099",144
"33015500399",144
"33015500299",144
"33084010034",72
"33084010012",72
"33077016999",72
"33077010099",72
"33014400399",144
"33014400299",144
"33803005299",144
"33803055099",144
"33803000399",144
"33803000299",144
"33803037099",144
"33014390899",72
"33303055099",144
"33303000399",144
"33303000299",144
"33303067099",144
"33303007699",144
"33303080099",144
"33070000299",144
"33070016999",144
"33070007799",144
"33068000299",144
"33068007699",144
"33013200399",144
"33013200299",144
"33013200199",144
"33013203799",144
"33013223599",144
"33300003399",600
"33300005099",600
"33300004899",600
"33300000499",600
"33300000399",600
"33300000299",600
"33300020099",600
"33300000199",600
"33300003799",600
"33300023599",600
"33051903399",144
"33051900299",144
"33051955599",144
"33051980099",144
"33013105099",144
"33013100499",144
"33013100399",144
"33013100199",144
"33056003399",144
"33056005299",144
"33056004899",144
"33056000499",144
"33056055099",144
"33056000399",144
"33056000299",144
"33056014599",144
"33056055599",144
"33056007699",144
"33056020099",144
"33056080099",144
"33056037099",144
"33056000199",144
"33056003799",144
"33056023599",144
"33018255599",200
"33018200499",200
"33018200399",200
"33018207699",200
"33018200299",200
"33016800234",144
"33020837099",144
"330005p5899",200
"330158zf399",96
"33015888899",96
"330158p6399",96
"33018155599",200
"33018055599",200
"33003305099",200
"33056067099",144
"33056031099",144
"33208091099",144
"33020585799",144
"33208005099",144
"33208085899",144
"33208081499",144
"33208098199",144
"33056047099",144
"330131zh499",144
"330131zh399",144
"330062l2299",144
"33018785899",96
"330060p6099",144
"33006066899",144
"33006067899",144
"33006017799",144
"330060p5999",144
"33016800212",144
"330187zg399",96
"330187zf999",96
"330187zg299",96
"330187zf699",96
"330187a6899",96
"330187zg199",96
"330187zg099",96
"33018788399",96
"33051314534",144
"33051314512",144
"330208t0999",144
"33020805099",144
"33020855099",144
"33020800399",144
"33020867099",144
"33020807699",144
"33020831099",144
"33020800299",144
"33006098199",144
"33006091099",144
"33006103399",144
"33006105099",144
"33006100399",144
"33006100299",144
"33006123599",144
"33006100199",144
"330062o0199",144
"33006216999",144
"33006207799",144
"330062o0299",144
"33020700299",144
"33020767099",144
"33020700399",144
"33015455099",144
"33015400399",144
"33015455599",144
"33015467099",144
"33015403999",144
"33015480099",144
"33015437099",144
"33015400299",144
"33016755034",144
"33016755012",144
"33016755534",144
"33016755512",144
"33051355512",144
"79J400zw416",70
"79J400zw415",70
"79J400zw414",70
"79J400zw716",70
"79J400zw715",70
"79J400zw714",70
"79J220zw416",50
"79J220zw415",50
"79J220zw414",50
"79J220zw716",50
"79J220zw715",50
"79J220zw714",50
"79016Tzw713",20
"79016Tzw705",20
"79016Tzw704",20
"79016Tzw703",20
"79016Tzw702",20
"79016Tzw701",20
"79016Tzw413",20
"79016Tzw405",20
"79016Tzw404",20
"79016Tzw403",20
"79016Tzw402",20
"79016Tzw401",20
"79J400zw413",70
"79J400zw405",70
"79J400zw404",70
"79J400zw403",70
"79J400zw402",70
"79J400zw401",70
"79J400zw713",70
"79J400zw705",70
"79J400zw704",70
"79J400zw703",70
"79J400zw702",70
"79J400zw701",70
"79V005zw413",20
"79V005zw405",20
"79V005zw404",20
"79V005zw403",20
"79V005zw402",20
"79V005zw401",20
"79V005zw713",20
"79V005zw705",20
"79V005zw704",20
"79V005zw703",20
"79V005zw702",20
"79V005zw701",20
"79V005zv913",20
"79V005zv905",20
"79V005zv904",20
"79V005zv903",20
"79V005zv902",20
"79V005zv901",20
"79V005zv813",20
"79V005zv805",20
"79V005zv804",20
"79V005zv803",20
"79V005zv802",20
"79V005zv801",20
"79J220zw413",50
"79J220zw405",50
"79J220zw404",50
"79J220zw403",50
"79J220zw402",50
"79J220zw401",50
"79J220zw713",50
"79J220zw705",50
"79J220zw704",50
"79J220zw703",50
"79J220zw702",50
"79J220zw701",50
"79W12041013",100
"79W12041005",100
"79W12041004",100
"79W12041003",100
"79W12041002",100
"79W12000113",100
"79W12000105",100
"79W12000104",100
"79W12000103",100
"79W12000102",100
"79W12004813",100
"79W12004805",100
"79W12004804",100
"79W12004803",100
"79W12004802",100
"79W12035013",100
"79W12035005",100
"79W12035004",100
"79W12035003",100
"79W12035002",100
"79W12007613",100
"79W12007605",100
"79W12007604",100
"79W12007603",100
"79W12007602",100
"79W12000313",100
"79W12000305",100
"79W12000304",100
"79W12000303",100
"79W12000302",100
"79W12000413",100
"79W12000405",100
"79W12000404",100
"79W12000403",100
"79W12000402",100
"79W12045013",100
"79W12045005",100
"79W12045004",100
"79W12045003",100
"79W12045002",100
"79W12000213",100
"79W12000205",100
"79W12000204",100
"79W12000203",100
"79W12000202",100
"79W12012213",100
"79W12012205",100
"79W12012204",100
"79W12012203",100
"79W12012202",100
"79J510zw413",20
"79J510zw405",20
"79J510zw404",20
"79J510zw403",20
"79J510zw402",20
"79J510zw401",20
"79J510zw713",20
"79J510zw705",20
"79J510zw704",20
"79J510zw703",20
"79J510zw702",20
"79J510zw701",20
"79J259001zf",120
"79J259410zf",120
"79J259d21zf",120
"79J259450zf",120
"79J259004zf",120
"79J259575zf",120
"79J259350zf",120
"79J259048zf",120
"79J259zx3zf",120
"79J259003zf",120
"79J259122zf",120
"79J259076zf",120
"79J259002zf",120
"79VK0500213",20
"79VK0500205",20
"79VK0500204",20
"79VK0500203",20
"79VK0500202",20
"79VK0500201",20
"79VK0500313",20
"79VK0500305",20
"79VK0500304",20
"79VK0500303",20
"79VK0500302",20
"79VK0500301",20
"79J51000213",20
"79J51000205",20
"79J51000204",20
"79J51000203",20
"79J51000202",20
"79J51000201",20
"79J51000313",20
"79J51000305",20
"79J51000304",20
"79J51000303",20
"79J51000302",20
"79J51000301",20
"79J41000216",70
"79J41000215",70
"79J41000214",70
"79J41000213",70
"79J41000205",70
"79J41000204",70
"79J41000203",70
"79J41000202",70
"79J41000201",70
"79J41000316",70
"79J41000315",70
"79J41000314",70
"79J41000313",70
"79J41000305",70
"79J41000304",70
"79J41000303",70
"79J41000302",70
"79J41000301",70
"79VK0700213",20
"79VK0700205",20
"79VK0700204",20
"79VK0700203",20
"79VK0700202",20
"79VK0700201",20
"79VK0700313",20
"79VK0700305",20
"79VK0700304",20
"79VK0700303",20
"79VK0700302",20
"79VK0700301",20
"79W801zv916",100
"79W801zw916",100
"79W801zw915",100
"79W801zw914",100
"79W820zv913",100
"79W820zv905",100
"79W820zv904",100
"79W820zv903",100
"79W820zv902",100
"79W820zv901",100
"79W820zv813",100
"79W820zv805",100
"79W820zv804",100
"79W820zv803",100
"79W820zv802",100
"79W820zv801",100
"79W820zw913",100
"79W820zw905",100
"79W820zw904",100
"79W820zw903",100
"79W820zw902",100
"79W820zw901",100
"79W820zx713",100
"79W820zx705",100
"79W820zx704",100
"79W820zx703",100
"79W820zx702",100
"79VK07zw701",20
"79VK07zw413",20
"79VK07zw405",20
"79VK07zw404",20
"79VK07zw403",20
"79VK07zw402",20
"79VK07zw401",20
"79VK07zw713",20
"79VK07zw705",20
"79VK07zw704",20
"79VK07zw703",20
"79VK07zw702",20
"79W801zv915",100
"79W820zx701",100
"79W820zw313",100
"79W820zw305",100
"79W820zw304",100
"79W820zw303",100
"79W820zw302",100
"79W820zw301",100
"79W820zw213",100
"79W820zw205",100
"79W820zw204",100
"79W820zw203",100
"79W820zw202",100
"79W820zw201",100
"79W80100113",100
"79W80100105",100
"79W80100104",100
"79W80100103",100
"79W80100102",100
"79W80100101",100
"79W80141013",100
"79W80141005",100
"79W80141004",100
"79W80141003",100
"79W80141002",100
"79W80141001",100
"79W801d2113",100
"79W801d2105",100
"79W801d2104",100
"79W801d2103",100
"79W801d2102",100
"79W801d2101",100
"79W80135013",100
"79W80135005",100
"79W80135004",100
"79W80135003",100
"79W80135002",100
"79W80135001",100
"79W801zx313",100
"79W801zx305",100
"79W801zx304",100
"79W801zx303",100
"79W801zx302",100
"79W801zx301",100
"79W801zx213",100
"79W801zx205",100
"79W801zx204",100
"79W801zx203",100
"79W801zx202",100
"79W801zx201",100
"79W80100313",100
"79W80100305",100
"79W80100304",100
"79W80100303",100
"79W80100302",100
"79W80100301",100
"79W80112213",100
"79W80112205",100
"79W80112204",100
"79W80112203",100
"79W80112202",100
"79W80112201",100
"79W100zv916",100
"79W100zv816",100
"79W801zv816",100
"79W801zv815",100
"79VK05zw413",20
"79VK05zw405",20
"79VK05zw404",20
"79VK05zw403",20
"79VK05zw402",20
"79VK05zw401",20
"79VK05zw713",20
"79VK05zw705",20
"79VK05zw704",20
"79VK05zw703",20
"79VK05zw702",20
"79VK05zw701",20
"79W820zw713",100
"79W820zw705",100
"79W820zw704",100
"79W820zw703",100
"79W820zw702",100
"79W820zw701",100
"79J259zv9zf",120
"79J259zv8zf",120
"79VK0900214",15
"79VK0900213",15
"79VK0900205",15
"79VK0900204",15
"79VK0900203",15
"79VK0900202",15
"79VK0900201",15
"79016T00313",20
"79016T00305",20
"79016T00304",20
"79016T00303",20
"79016T00302",20
"79016T00301",20
"79016T00213",20
"79016T00205",20
"79016T00204",20
"79016T00203",20
"79016T00202",20
"79016T00201",20
"79016Tzv913",20
"79016Tzv905",20
"79016Tzv904",20
"79016Tzv903",20
"79016Tzv902",20
"79016Tzv901",20
"79016Tzv813",20
"79016Tzv805",20
"79016Tzv804",20
"79016Tzv803",20
"79016Tzv802",20
"79016Tzv801",20
"79J410zv916",70
"79J410zv915",70
"79J410zv914",70
"79J410zv816",70
"79J410zv815",70
"79J410zv814",70
"79J259001ze",120
"79J259001zd",120
"79J2590018e",120
"79J259410ze",120
