"sku","teza"
"337070o0299",0.08
"335050a3299",0.08
"33505000399",0.08
"33505000299",0.08
"33505008599",0.08
"33505037099",0.08
"33017966899",0.1
"335050v7899",0.08
"337070y7599",0.08
"33017926199",0.1
"33017985199",0.1
"33017987699",0.1
"33019600399",0.09
"33019600299",0.09
"33019607699",0.09
"33019637099",0.09
"33019500499",0.09
"33019500399",0.09
"33019514599",0.09
"33019555599",0.09
"33019567099",0.09
"33014955099",0.09
"33014900399",0.09
"33014900299",0.09
"33014967099",0.09
"33014980099",0.09
"33014937099",0.09
"33014705099",0.09
"33014700399",0.09
"33014700299",0.09
"33014708599",0.09
"33014707699",0.09
"33507055099",0.06
"33507000399",0.06
"33507000299",0.06
"33507008599",0.06
"33507055599",0.06
"33014195799",0.09
"33014188899",0.09
"33014194199",0.09
"33014196399",0.09
"33014198099",0.09
"33014131899",0.09
"33013554099",0.09
"33013505099",0.09
"33013500499",0.09
"33013500399",0.09
"33013500299",0.09
"33013507199",0.09
"33013507799",0.09
"33013507699",0.09
"33019612599",0.09
"33019503999",0.09
"33014900199",0.09
"33014737099",0.09
"33507037099",0.06
"33014192099",0.09
"33013500199",0.09
"33506005099",0.07
"33506000499",0.07
"33506000399",0.07
"33506000299",0.07
"33506007199",0.07
"33021500334",0.08
"33021500312",0.08
"33021500234",0.08
"33021500212",0.08
"33021507634",0.08
"33021507612",0.08
"33602000334",0.08
"33602000312",0.08
"33602000234",0.08
"33602000212",0.08
"33602067034",0.08
"33602067012",0.08
"33602007634",0.08
"33602007612",0.08
"33602037034",0.08
"33602037012",0.08
"33601080899",0.1
"33601090199",0.1
"336010p9699",0.1
"33601090399",0.1
"33601090899",0.1
"33601091099",0.1
"330007t0999",0.07
"330007t2299",0.07
"330190ze999",0.06
"33019043299",0.06
"33019066899",0.06
"33500067099",0.08
"33016305099",0.08
"33407010099",0.08
"330190u2799",0.06
"33014200399",0.09
"33014200299",0.09
"33014267099",0.09
"33014200199",0.09
"33020600399",0.09
"33020600299",0.09
"33020667099",0.09
"33020600199",0.09
"33018254099",0.08
"33018205099",0.08
"33803003399",0.11
"33803005099",0.11
"33803000499",0.11
"33803020099",0.11
"33018980034",0.09
"33018980012",0.09
"33403004899",0.08
"334030e7799",0.08
"334030e7699",0.08
"334030t1099",0.08
"33403080099",0.08
"33502005099",0.08
"33502067099",0.08
"33502003999",0.08
"33502000399",0.08
"33502037099",0.08
"33013780899",0.09
"33013731399",0.09
"335000m1799",0.08
"33500055099",0.08
"33500012599",0.08
"33500004899",0.08
"33500000399",0.08
"33500000299",0.08
"33500003999",0.08
"33408037099",0.08
"33408004899",0.08
"33408055599",0.08
"33408003799",0.08
"33408000399",0.08
"33408000299",0.08
"33408007699",0.08
"33503087699",0.09
"33503085799",0.09
"33503080899",0.09
"33019205099",0.09
"33019255099",0.09
"33019200399",0.09
"33019267099",0.09
"33019203999",0.09
"33019237099",0.09
"33016000399",0.09
"33016000299",0.09
"33016067099",0.09
"33016003999",0.09
"33016037099",0.09
"33019400399",0.09
"33019400299",0.09
"33019467099",0.09
"33019403999",0.09
"33019437099",0.09
"33018355099",0.08
"33018300399",0.08
"33018300299",0.08
"33018337099",0.08
"33409055099",0.07
"33409055599",0.07
"33409000399",0.07
"33409000299",0.07
"33409037099",0.07
"33016300399",0.08
"33016300299",0.08
"33016337099",0.08
"33407004899",0.08
"33407000399",0.08
"33407000299",0.08
"33407007699",0.08
"33407037099",0.08
"33013400499",0.09
"33013400399",0.09
"33013400299",0.09
"33013467099",0.09
"33013412599",0.09
"33208037099",0.11
"330007p6299",0.07
"33016800334",0.04
"33016800312",0.04
"33016807634",0.04
"33016807612",0.04
"33016837034",0.04
"33016837012",0.04
"33068000399",0.08
"33000703399",0.07
"33000708599",0.07
"33000703999",0.07
"33000737099",0.07
"33000712599",0.07
"33000723599",0.07
"330148ze999",0.1
"330148y2099",0.1
"33014898199",0.1
"330148ze899",0.1
"330148ze799",0.1
"330159zf499",0.1
"33406003399",0.09
"33406000499",0.09
"33406000399",0.09
"33406023599",0.09
"33015200399",0.09
"33014017712",0.09
"33014017734",0.09
"330140h4112",0.09
"330140h4134",0.09
"33021200299",0.08
"33015100399",0.15
"33015100299",0.15
"33015110099",0.15
"33015167099",0.15
"33015137099",0.15
"33021214599",0.08
"33021267099",0.08
"33021207699",0.08
"33021212599",0.08
"33015200499",0.09
"33015200299",0.09
"33015207699",0.09
"33015247099",0.09
"330152zg999",0.09
"330152zh099",0.09
"33015237099",0.09
"33015200199",0.09
"330159ze899",0.1
"330159g6199",0.1
"33015931399",0.1
"33403005299",0.08
"33403055099",0.08
"33403000399",0.08
"33403000299",0.08
"33403055599",0.08
"33403007699",0.08
"33403037099",0.08
"33403000199",0.08
"33403003799",0.08
"33404000299",0.09
"33021714599",0.09
"33021755599",0.09
"33021707699",0.09
"33400016999",0.1
"33400007799",0.1
"33016503399",0.1
"33016505099",0.1
"33016500499",0.1
"33016500399",0.1
"33016500299",0.1
"33016500199",0.1
"33019705099",0.09
"33019700499",0.09
"33019755099",0.09
"33019700399",0.09
"33019700299",0.09
"33019737099",0.09
"33018905034",0.09
"33018905012",0.09
"33018900434",0.09
"33018900412",0.09
"33018955034",0.09
"33018955012",0.09
"33018900334",0.09
"33018900312",0.09
"33018900234",0.09
"33018900212",0.09
"33018955534",0.09
"33018955512",0.09
"33018967034",0.09
"33018967012",0.09
"33018937034",0.09
"33018937012",0.09
"33018900134",0.09
"33018900112",0.09
"33006480099",0.1
"33020580099",0.08
"33208080099",0.11
"334050r6299",0.08
"33405039199",0.08
"334050o5199",0.08
"33405098199",0.08
"33402000399",0.08
"33402000299",0.08
"33402000199",0.08
"33002280099",0.06
"33013003399",0.06
"33020134299",0.07
"33309003399",0.15
"33309044099",0.15
"33309005299",0.15
"33309007699",0.15
"33020144099",0.07
"33017605099",0.09
"33017600499",0.09
"33017600399",0.09
"33017600299",0.09
"33013805099",0.05
"33013800399",0.05
"33013800299",0.05
"33013855599",0.05
"33013800199",0.05
"33013005099",0.06
"33013007699",0.06
"33013031099",0.06
"33002205099",0.06
"33015884499",0.1
"33207031799",0.1
"33207098399",0.1
"33207089999",0.1
"33002200199",0.06
"33207063499",0.1
"332070p9699",0.1
"33207093799",0.1
"33051900399",0.09
"33051907699",0.09
"33016100234",0.09
"33016100212",0.09
"33020100399",0.07
"33020100299",0.07
"33020167099",0.07
"33020137099",0.07
"33014605299",0.09
"33014614599",0.09
"33307000399",0.12
"33307000299",0.12
"33307007699",0.12
"330175t0999",0.05
"33017500399",0.05
"33017567099",0.05
"33017507699",0.05
"33017531099",0.05
"330172f9099",0.07
"33309000399",0.15
"33309000299",0.15
"33309031099",0.15
"330199p6299",0.06
"330172zf599",0.07
"33014600399",0.09
"33014600299",0.09
"330139y2299",0.04
"33013966899",0.04
"33013998199",0.04
"33019900399",0.06
"33019900299",0.06
"33019900199",0.06
"33017298199",0.07
"33013000399",0.06
"33013000299",0.06
"33013000199",0.06
"33017705099",0.05
"33017704899",0.05
"33017700499",0.05
"33017700399",0.05
"33017700299",0.05
"33017720099",0.05
"33017700199",0.05
"33017703799",0.05
"33015300299",0.06
"33015314599",0.06
"330153w3999",0.06
"33015367099",0.06
"33018568399",0.08
"330185zf799",0.08
"330185zf699",0.08
"330185p5999",0.08
"330185zf899",0.08
"33015300399",0.06
"33018200199",0.08
"33000592799",0.09
"333030t0999",0.06
"33303031099",0.06
"33069004834",0.08
"33069004812",0.08
"33069000434",0.08
"33069000412",0.08
"33069000334",0.08
"33069000312",0.08
"33069003734",0.08
"33069003712",0.08
"33000484499",0.08
"33000488899",0.08
"33000441399",0.08
"33000494199",0.08
"33000496399",0.08
"33000498099",0.08
"33000433299",0.08
"33000431799",0.08
"33000479599",0.08
"33000490899",0.08
"33000495999",0.08
"33000439599",0.08
"33000303399",0.07
"33000305099",0.07
"33000300499",0.07
"33000300399",0.07
"33000300299",0.07
"33000355599",0.07
"33000320099",0.07
"33000300199",0.07
"33000323599",0.07
"33305000299",0.05
"33305020099",0.05
"33305023599",0.05
"33021900499",0.11
"33021900399",0.11
"33021900299",0.11
"33000705099",0.07
"33000704899",0.07
"33000700499",0.07
"33000755099",0.07
"33000785899",0.07
"33000700399",0.07
"33000798199",0.07
"33000700299",0.07
"33000714599",0.07
"33000707699",0.07
"33000700199",0.07
"33000703799",0.07
"330218zh299",0.06
"33051855099",0.09
"33051800299",0.09
"33051814599",0.09
"33051355034",0.09
"33051355012",0.09
"33051300234",0.09
"33051300212",0.09
"33051355534",0.09
"33021655099",0.09
"33021600399",0.09
"33021600299",0.09
"33021647099",0.09
"330216zg999",0.09
"330216zh199",0.09
"33021600199",0.09
"33202000499",0.07
"33202000399",0.07
"33202000299",0.07
"33202007699",0.07
"33003555099",0.08
"33003500399",0.08
"33003500299",0.08
"33003555599",0.08
"33003580099",0.08
"33003500199",0.08
"33021455099",0.06
"33021400299",0.06
"33021455599",0.06
"33003300499",0.06
"33003355099",0.06
"33003300399",0.06
"33003300299",0.06
"33003355599",0.06
"33003380099",0.06
"33003300199",0.06
"33003803899",0.06
"33003803399",0.06
"33003805099",0.06
"33003804899",0.06
"33003800499",0.06
"33003855099",0.06
"33003867899",0.06
"33003800399",0.06
"33003800299",0.06
"33003814599",0.06
"33003855599",0.06
"33003803999",0.06
"33003807699",0.06
"33003820099",0.06
"33003880099",0.06
"33003837099",0.06
"33003890899",0.06
"33003800199",0.06
"33003803799",0.06
"33003823599",0.06
"33050484499",0.08
"33050488899",0.08
"33050494199",0.08
"330504p5699",0.08
"33050485799",0.08
"33050496399",0.08
"33050480899",0.08
"33050498099",0.08
"33050433499",0.08
"330504a6299",0.08
"33050431899",0.08
"33050479599",0.08
"33050427399",0.08
"33050422299",0.08
"33050490299",0.08
"33050490899",0.08
"33050495999",0.08
"33050439599",0.08
"33021100499",0.07
"33021155099",0.07
"33021100399",0.07
"33021100299",0.07
"33021100199",0.07
"33020900399",0.11
"33020900299",0.11
"33020503399",0.08
"33020580899",0.08
"33020590299",0.08
"33020523599",0.08
"33006400499",0.1
"33006455099",0.1
"33006400399",0.1
"33006400299",0.1
"33006400199",0.1
"33208003399",0.11
"33208000499",0.11
"33208000399",0.11
"33208000299",0.11
"33208007699",0.11
"33208000199",0.11
"33003984499",0.06
"33003905099",0.06
"33003941399",0.06
"33003994199",0.06
"33003996399",0.06
"33003998099",0.06
"33003933499",0.06
"33003907699",0.06
"33003979799",0.06
"33003927399",0.06
"33003937099",0.06
"33003900199",0.06
"33003903799",0.06
"33003987199",0.06
"33019800399",0.05
"33019800299",0.05
"33019855599",0.05
"33019800199",0.05
"33051205099",0.09
"33051200499",0.09
"33051200399",0.09
"33051200299",0.09
"33207003399",0.1
"33207005099",0.1
"33207000499",0.1
"33207000399",0.1
"33207080899",0.1
"33207000299",0.1
"332070p6299",0.1
"338020a8099",0.09
"33802063499",0.09
"33802085799",0.09
"33802080899",0.09
"33802090299",0.09
"33177000399",0.06
"33177000299",0.06
"33177000199",0.06
"33019380899",0.08
"33019390299",0.08
"33050588199",0.08
"33050537499",0.08
"33050596399",0.08
"33050598199",0.08
"33050579599",0.08
"33050590199",0.08
"33050585099",0.08
"33050539199",0.08
"33052100234",0.13
"33052100212",0.13
"33052100134",0.13
"33052100112",0.13
"33018800399",0.07
"33018800299",0.07
"33018807799",0.07
"33050288899",0.11
"33050294199",0.11
"33050296399",0.11
"33050298099",0.11
"33050290599",0.11
"33050279599",0.11
"33050100499",0.1
"33050155099",0.1
"33050100399",0.1
"33050100299",0.1
"33050155599",0.1
"33018655099",0.08
"33018612599",0.08
"33003785699",0.06
"330037y0499",0.06
"33206000199",0.08
"33302005099",0.07
"33302000499",0.07
"33302000399",0.07
"33302000299",0.07
"33302055599",0.07
"33302003999",0.07
"33302000199",0.07
"33000584499",0.09
"33000588899",0.09
"33000541399",0.09
"33000544399",0.09
"33000594199",0.09
"33000554499",0.09
"33000585799",0.09
"33000596399",0.09
"33000581499",0.09
"33000580899",0.09
"33000598099",0.09
"330005a6399",0.09
"330005h7999",0.09
"33000533399",0.09
"33000533499",0.09
"330005g6199",0.09
"330005a6299",0.09
"33000531899",0.09
"33000552199",0.09
"33000522199",0.09
"33000590299",0.09
"33000590899",0.09
"33000595999",0.09
"330005p5799",0.09
"33018000499",0.07
"33018000399",0.07
"33018000299",0.07
"33018003999",0.07
"33018000199",0.07
"33018154099",0.07
"33018100499",0.07
"33018100399",0.07
"33018100299",0.07
"33018100199",0.07
"33017800499",0.05
"33017800399",0.05
"33017800299",0.05
"33017800199",0.05
"33136088899",0.05
"33136041399",0.05
"33136088199",0.05
"33136085699",0.05
"33136079799",0.05
"33136027499",0.05
"33136085099",0.05
"33017305099",0.1
"33017300499",0.1
"33017300399",0.1
"33017300299",0.1
"33017300199",0.1
"33053067099",0.11
"33117055099",0.1
"33117000399",0.1
"33117000299",0.1
"33117014599",0.1
"33002200499",0.06
"33002255099",0.06
"33002200399",0.06
"33002200299",0.06
"33002207699",0.06
"33304020099",0.11
"33304023599",0.11
"33017188899",0.07
"33017194199",0.07
"33017196399",0.07
"33017198199",0.07
"330171g4899",0.07
"33017190899",0.07
"33016405299",0.08
"33016455099",0.08
"33016400399",0.08
"33016400299",0.08
"33016414599",0.08
"33107048399",0.09
"33107096399",0.09
"33107098199",0.09
"33016900399",0.09
"33016900299",0.09
"33016900199",0.09
"33306023599",0.03
"33301000499",0.03
"33301005099",0.03
"33301000299",0.03
"33301000399",0.03
"33301000199",0.03
"33016155034",0.09
"33016155012",0.09
"33016100334",0.09
"33016100312",0.09
"33016112534",0.09
"33016112512",0.09
"330158zf299",0.1
"330158zf199",0.1
"330158v1999",0.1
"330158g4899",0.1
"33204000499",0.09
"33204000399",0.09
"33204000299",0.09
"33204000199",0.09
"33015555099",0.07
"33015500399",0.07
"33015500299",0.07
"33084010034",0.08
"33084010012",0.08
"33077016999",0.08
"33077010099",0.08
"33014400399",0.1
"33014400299",0.1
"33803005299",0.11
"33803055099",0.11
"33803000399",0.11
"33803000299",0.11
"33803037099",0.11
"33014390899",0.1
"33303055099",0.06
"33303000399",0.06
"33303000299",0.06
"33303067099",0.06
"33303007699",0.06
"33303080099",0.06
"33070000299",0.07
"33070016999",0.07
"33070007799",0.07
"33068000299",0.08
"33068007699",0.08
"33013200399",0.04
"33013200299",0.04
"33013200199",0.04
"33013203799",0.04
"33013223599",0.04
"33300003399",0.04
"33300005099",0.04
"33300004899",0.04
"33300000499",0.04
"33300000399",0.04
"33300000299",0.04
"33300020099",0.04
"33300000199",0.04
"33300003799",0.04
"33300023599",0.04
"33051903399",0.09
"33051900299",0.09
"33051955599",0.09
"33051980099",0.09
"33013105099",0.09
"33013100499",0.09
"33013100399",0.09
"33013100199",0.09
"33056003399",0.08
"33056005299",0.08
"33056004899",0.08
"33056000499",0.08
"33056055099",0.08
"33056000399",0.08
"33056000299",0.08
"33056014599",0.08
"33056055599",0.08
"33056007699",0.08
"33056020099",0.08
"33056080099",0.08
"33056037099",0.08
"33056000199",0.08
"33056003799",0.08
"33056023599",0.08
"33018255599",0.08
"33018200499",0.08
"33018200399",0.08
"33018207699",0.08
"33018200299",0.08
"33016800234",0.04
"33020837099",0.09
"330005p5899",0.09
"330158zf399",0.1
"33015888899",0.1
"330158p6399",0.1
"33018155599",0.07
"33018055599",0.07
"33003305099",0.06
"33056067099",0.08
"33056031099",0.08
"33208091099",0.11
"33020585799",0.08
"33208005099",0.11
"33208085899",0.11
"33208081499",0.11
"33208098199",0.11
"33056047099",0.08
"330131zh499",0.09
"330131zh399",0.09
"330062l2299",0.08
"33018785899",0.09
"330060p6099",0.05
"33006066899",0.05
"33006067899",0.05
"33006017799",0.05
"330060p5999",0.05
"33016800212",0.04
"330187zg399",0.09
"330187zf999",0.09
"330187zg299",0.09
"330187zf699",0.09
"330187a6899",0.09
"330187zg199",0.09
"330187zg099",0.09
"33018788399",0.09
"33051314534",0.09
"33051314512",0.09
"330208t0999",0.09
"33020805099",0.09
"33020855099",0.09
"33020800399",0.09
"33020867099",0.09
"33020807699",0.09
"33020831099",0.09
"33020800299",0.09
"33006098199",0.05
"33006091099",0.05
"33006103399",0.05
"33006105099",0.05
"33006100399",0.05
"33006100299",0.05
"33006123599",0.05
"33006100199",0.05
"330062o0199",0.08
"33006216999",0.08
"33006207799",0.08
"330062o0299",0.08
"33020700299",0.05
"33020767099",0.05
"33020700399",0.05
"33015455099",0.05
"33015400399",0.05
"33015455599",0.05
"33015467099",0.05
"33015403999",0.05
"33015480099",0.05
"33015437099",0.05
"33015400299",0.05
"33016755034",0.08
"33016755012",0.08
"33016755534",0.08
"33016755512",0.08
"33051355512",0.09
"79J400zw416",0.2
"79J400zw415",0.2
"79J400zw414",0.2
"79J400zw716",0.2
"79J400zw715",0.2
"79J400zw714",0.2
"79J220zw416",0.28
"79J220zw415",0.28
"79J220zw414",0.28
"79J220zw716",0.28
"79J220zw715",0.28
"79J220zw714",0.28
"79016Tzw713",1.25
"79016Tzw705",1.25
"79016Tzw704",1.25
"79016Tzw703",1.25
"79016Tzw702",1.25
"79016Tzw701",1.25
"79016Tzw413",1.25
"79016Tzw405",1.25
"79016Tzw404",1.25
"79016Tzw403",1.25
"79016Tzw402",1.25
"79016Tzw401",1.25
"79J400zw413",0.2
"79J400zw405",0.2
"79J400zw404",0.2
"79J400zw403",0.2
"79J400zw402",0.2
"79J400zw401",0.2
"79J400zw713",0.2
"79J400zw705",0.2
"79J400zw704",0.2
"79J400zw703",0.2
"79J400zw702",0.2
"79J400zw701",0.2
"79V005zw413",0.7
"79V005zw405",0.7
"79V005zw404",0.7
"79V005zw403",0.7
"79V005zw402",0.7
"79V005zw401",0.7
"79V005zw713",0.7
"79V005zw705",0.7
"79V005zw704",0.7
"79V005zw703",0.7
"79V005zw702",0.7
"79V005zw701",0.7
"79V005zv913",0.7
"79V005zv905",0.7
"79V005zv904",0.7
"79V005zv903",0.7
"79V005zv902",0.7
"79V005zv901",0.7
"79V005zv813",0.7
"79V005zv805",0.7
"79V005zv804",0.7
"79V005zv803",0.7
"79V005zv802",0.7
"79V005zv801",0.7
"79J220zw413",0.28
"79J220zw405",0.28
"79J220zw404",0.28
"79J220zw403",0.28
"79J220zw402",0.28
"79J220zw401",0.28
"79J220zw713",0.28
"79J220zw705",0.28
"79J220zw704",0.28
"79J220zw703",0.28
"79J220zw702",0.28
"79J220zw701",0.28
"79W12041013",0.14
"79W12041005",0.14
"79W12041004",0.14
"79W12041003",0.14
"79W12041002",0.14
"79W12000113",0.14
"79W12000105",0.14
"79W12000104",0.14
"79W12000103",0.14
"79W12000102",0.14
"79W12004813",0.14
"79W12004805",0.14
"79W12004804",0.14
"79W12004803",0.14
"79W12004802",0.14
"79W12035013",0.14
"79W12035005",0.14
"79W12035004",0.14
"79W12035003",0.14
"79W12035002",0.14
"79W12007613",0.14
"79W12007605",0.14
"79W12007604",0.14
"79W12007603",0.14
"79W12007602",0.14
"79W12000313",0.14
"79W12000305",0.14
"79W12000304",0.14
"79W12000303",0.14
"79W12000302",0.14
"79W12000413",0.14
"79W12000405",0.14
"79W12000404",0.14
"79W12000403",0.14
"79W12000402",0.14
"79W12045013",0.14
"79W12045005",0.14
"79W12045004",0.14
"79W12045003",0.14
"79W12045002",0.14
"79W12000213",0.14
"79W12000205",0.14
"79W12000204",0.14
"79W12000203",0.14
"79W12000202",0.14
"79W12012213",0.14
"79W12012205",0.14
"79W12012204",0.14
"79W12012203",0.14
"79W12012202",0.14
"79J510zw413",0.7
"79J510zw405",0.7
"79J510zw404",0.7
"79J510zw403",0.7
"79J510zw402",0.7
"79J510zw401",0.7
"79J510zw713",0.7
"79J510zw705",0.7
"79J510zw704",0.7
"79J510zw703",0.7
"79J510zw702",0.7
"79J510zw701",0.7
"79J259001zf",0.12
"79J259410zf",0.12
"79J259d21zf",0.12
"79J259450zf",0.12
"79J259004zf",0.12
"79J259575zf",0.12
"79J259350zf",0.12
"79J259048zf",0.12
"79J259zx3zf",0.12
"79J259003zf",0.12
"79J259122zf",0.12
"79J259076zf",0.12
"79J259002zf",0.12
"79VK0500213",0.7
"79VK0500205",0.7
"79VK0500204",0.7
"79VK0500203",0.7
"79VK0500202",0.7
"79VK0500201",0.7
"79VK0500313",0.7
"79VK0500305",0.7
"79VK0500304",0.7
"79VK0500303",0.7
"79VK0500302",0.7
"79VK0500301",0.7
"79J51000213",0.7
"79J51000205",0.7
"79J51000204",0.7
"79J51000203",0.7
"79J51000202",0.7
"79J51000201",0.7
"79J51000313",0.7
"79J51000305",0.7
"79J51000304",0.7
"79J51000303",0.7
"79J51000302",0.7
"79J51000301",0.7
"79J41000216",0.2
"79J41000215",0.2
"79J41000214",0.2
"79J41000213",0.2
"79J41000205",0.2
"79J41000204",0.2
"79J41000203",0.2
"79J41000202",0.2
"79J41000201",0.2
"79J41000316",0.2
"79J41000315",0.2
"79J41000314",0.2
"79J41000313",0.2
"79J41000305",0.2
"79J41000304",0.2
"79J41000303",0.2
"79J41000302",0.2
"79J41000301",0.2
"79VK0700213",0.7
"79VK0700205",0.7
"79VK0700204",0.7
"79VK0700203",0.7
"79VK0700202",0.7
"79VK0700201",0.7
"79VK0700313",0.7
"79VK0700305",0.7
"79VK0700304",0.7
